GUID_,year,Population
2AE1962918E113A3E055000000000001,1996_Population,815.0
2AE1962921CA13A3E055000000000001,1996_Population,551.0
2AE1962916F713A3E055000000000001,1996_Population,304.0
2AE19629188A13A3E055000000000001,1996_Population,332.0
2AE19629199D13A3E055000000000001,1996_Population,2044.0
2AE196291DB413A3E055000000000001,1996_Population,3655.0
2AE19629232513A3E055000000000001,1996_Population,303.0
2AE196291AB113A3E055000000000001,1996_Population,342.0
2AE19629217513A3E055000000000001,1996_Population,1123.0
2AE19629224113A3E055000000000001,1996_Population,133.0
2AE196291CD613A3E055000000000001,1996_Population,1728.0
2AE196291A4913A3E055000000000001,1996_Population,204.0
2AE196291F6A13A3E055000000000001,1996_Population,630.0
2AE19629213213A3E055000000000001,1996_Population,270.0
2AE196291EF113A3E055000000000001,1996_Population,5743.0
2AE1962920AD13A3E055000000000001,1996_Population,93.0
2AE196291E7313A3E055000000000001,1996_Population,745.0
2AE196291DA413A3E055000000000001,1996_Population,2060.0
2AE19629189113A3E055000000000001,1996_Population,595.0
2AE196291C1013A3E055000000000001,1996_Population,537.0
2AE196291F8213A3E055000000000001,1996_Population,328.0
2AE196291B0213A3E055000000000001,1996_Population,413.0
2AE1962919BE13A3E055000000000001,1996_Population,218.0
2AE1962916D713A3E055000000000001,1996_Population,104.0
2AE196291B1A13A3E055000000000001,1996_Population,292.0
2AE196291BCB13A3E055000000000001,1996_Population,4517.0
2AE19629171213A3E055000000000001,1996_Population,424.0
2AE19629172F13A3E055000000000001,1996_Population,513.0
2AE196291C3913A3E055000000000001,1996_Population,443.0
2AE196291E7613A3E055000000000001,1996_Population,280.0
2AE196291E4F13A3E055000000000001,1996_Population,349.0
2AE196291EF913A3E055000000000001,1996_Population,293.0
2AE1962921A613A3E055000000000001,1996_Population,1107.0
2AE19629207B13A3E055000000000001,1996_Population,752.0
2AE1962921A013A3E055000000000001,1996_Population,363.0
2AE19629171A13A3E055000000000001,1996_Population,373.0
2AE196291E4D13A3E055000000000001,1996_Population,388.0
2AE1962921A413A3E055000000000001,1996_Population,339.0
2AE196291E8613A3E055000000000001,1996_Population,726.0
2AE1962922AD13A3E055000000000001,1996_Population,197.0
2AE19629197D13A3E055000000000001,1996_Population,1029.0
2AE196291F3713A3E055000000000001,1996_Population,229.0
2AE196291AC313A3E055000000000001,1996_Population,550.0
2AE196291C1213A3E055000000000001,1996_Population,481.0
2AE196291F1113A3E055000000000001,1996_Population,1085.0
2AE196291B7213A3E055000000000001,1996_Population,524.0
3576C59997034152E0530100007F0280,1996_Population,
2AE19629191113A3E055000000000001,1996_Population,235.0
2AE1962918EF13A3E055000000000001,1996_Population,905.0
2AE1962923D813A3E055000000000001,1996_Population,168.0
3576C59996CB4152E0530100007F0280,1996_Population,
2AE1962918AF13A3E055000000000001,1996_Population,363.0
2AE19629208613A3E055000000000001,1996_Population,635.0
2AE196291A1D13A3E055000000000001,1996_Population,215.0
2AE1962920A513A3E055000000000001,1996_Population,464.0
2AE196291EAB13A3E055000000000001,1996_Population,941.0
2AE1962916B513A3E055000000000001,1996_Population,179.0
2AE19629198B13A3E055000000000001,1996_Population,219.0
2AE19629206A13A3E055000000000001,1996_Population,816.0
2AE19629210C13A3E055000000000001,1996_Population,341.0
2AE1962918B413A3E055000000000001,1996_Population,453.0
2AE1962917BA13A3E055000000000001,1996_Population,433.0
2AE1962922F613A3E055000000000001,1996_Population,402.0
2AE1962923FE13A3E055000000000001,1996_Population,894.0
2AE19629218E13A3E055000000000001,1996_Population,4042.0
2AE196291BE313A3E055000000000001,1996_Population,549.0
2AE1962917C713A3E055000000000001,1996_Population,564.0
2AE19629240713A3E055000000000001,1996_Population,291.0
2AE196291A3013A3E055000000000001,1996_Population,246.0
2AE19629201313A3E055000000000001,1996_Population,292.0
2AE196291B2613A3E055000000000001,1996_Population,358.0
2AE196291D2813A3E055000000000001,1996_Population,5033.0
2AE196291AF413A3E055000000000001,1996_Population,340.0
2AE196291CD213A3E055000000000001,1996_Population,3520.0
2AE196291D4413A3E055000000000001,1996_Population,6345.0
2AE19629213713A3E055000000000001,1996_Population,5711.0
2AE196291A7E13A3E055000000000001,1996_Population,537.0
2AE19629227513A3E055000000000001,1996_Population,1399.0
2AE196291A7713A3E055000000000001,1996_Population,159.0
2AE196291F2313A3E055000000000001,1996_Population,248.0
2AE19629179B13A3E055000000000001,1996_Population,1003.0
2AE196291E6F13A3E055000000000001,1996_Population,258.0
2AE196291B3D13A3E055000000000001,1996_Population,841.0
2AE196291F4413A3E055000000000001,1996_Population,273.0
2AE196291D9B13A3E055000000000001,1996_Population,3025.0
2AE19629182413A3E055000000000001,1996_Population,1945.0
2AE196291B5F13A3E055000000000001,1996_Population,154.0
2AE196291D0813A3E055000000000001,1996_Population,3064.0
2AE196291F6813A3E055000000000001,1996_Population,3115.0
2AE1962918CB13A3E055000000000001,1996_Population,2136.0
2AE196291B4413A3E055000000000001,1996_Population,448.0
2AE196291E4413A3E055000000000001,1996_Population,506.0
2AE19629239413A3E055000000000001,1996_Population,1270.0
2AE19629219913A3E055000000000001,1996_Population,1214.0
2AE196291D3B13A3E055000000000001,1996_Population,2812.0
2AE196291CEE13A3E055000000000001,1996_Population,3264.0
2AE196291B6213A3E055000000000001,1996_Population,82.0
2AE196291D6513A3E055000000000001,1996_Population,3758.0
2AE19629228C13A3E055000000000001,1996_Population,486.0
2AE196291EB813A3E055000000000001,1996_Population,3128.0
2AE19629232013A3E055000000000001,1996_Population,514.0
2AE1962922F213A3E055000000000001,1996_Population,573.0
2AE196291CAB13A3E055000000000001,1996_Population,540.0
2AE196291E2313A3E055000000000001,1996_Population,514.0
2AE1962922AC13A3E055000000000001,1996_Population,1405.0
2AE19629222513A3E055000000000001,1996_Population,449.0
2AE196291FA113A3E055000000000001,1996_Population,1331.0
2AE19629183D13A3E055000000000001,1996_Population,812.0
2AE196291BBE13A3E055000000000001,1996_Population,2831.0
2AE196291B9213A3E055000000000001,1996_Population,2573.0
2AE19629221813A3E055000000000001,1996_Population,501.0
2AE1962917AF13A3E055000000000001,1996_Population,576.0
2AE19629223513A3E055000000000001,1996_Population,214.0
2AE19629236E13A3E055000000000001,1996_Population,367.0
2AE196291F4D13A3E055000000000001,1996_Population,268.0
2AE196291A6B13A3E055000000000001,1996_Population,781.0
2AE196291E7C13A3E055000000000001,1996_Population,758.0
2AE196291B3413A3E055000000000001,1996_Population,254.0
2AE19629204813A3E055000000000001,1996_Population,258.0
2AE19629212A13A3E055000000000001,1996_Population,668.0
2AE1962921C513A3E055000000000001,1996_Population,645.0
2AE196291C2813A3E055000000000001,1996_Population,556.0
2AE19629240113A3E055000000000001,1996_Population,358.0
2AE196291EFC13A3E055000000000001,1996_Population,106.0
2AE196291BAD13A3E055000000000001,1996_Population,864.0
2AE196291F9413A3E055000000000001,1996_Population,650.0
2AE1962921E813A3E055000000000001,1996_Population,345.0
2AE19629237D13A3E055000000000001,1996_Population,336.0
2AE19629171B13A3E055000000000001,1996_Population,177.0
2AE196291DB513A3E055000000000001,1996_Population,2411.0
2AE196291D5C13A3E055000000000001,1996_Population,5203.0
2AE196291E7413A3E055000000000001,1996_Population,1800.0
2AE196291B7313A3E055000000000001,1996_Population,202.0
2AE1962920C513A3E055000000000001,1996_Population,1074.0
2AE19629198113A3E055000000000001,1996_Population,227.0
2AE19629173F13A3E055000000000001,1996_Population,227.0
2AE196291D6F13A3E055000000000001,1996_Population,3306.0
2AE196291EA813A3E055000000000001,1996_Population,373.0
2AE19629197A13A3E055000000000001,1996_Population,1039.0
2AE19629205413A3E055000000000001,1996_Population,390.0
2AE196291BB713A3E055000000000001,1996_Population,128.0
2AE1962916E513A3E055000000000001,1996_Population,404.0
2AE1962920F713A3E055000000000001,1996_Population,1209.0
2AE19629223213A3E055000000000001,1996_Population,562.0
2AE196291FDD13A3E055000000000001,1996_Population,428.0
2AE19629180013A3E055000000000001,1996_Population,607.0
2AE196291D0B13A3E055000000000001,1996_Population,1766.0
2AE196291EE013A3E055000000000001,1996_Population,6416.0
2AE196291DB813A3E055000000000001,1996_Population,3825.0
2AE196291E0013A3E055000000000001,1996_Population,2903.0
2AE19629240913A3E055000000000001,1996_Population,1613.0
2AE1962916B813A3E055000000000001,1996_Population,377.0
2AE196291FFF13A3E055000000000001,1996_Population,128.0
2AE1962916C813A3E055000000000001,1996_Population,234.0
2AE1962918F913A3E055000000000001,1996_Population,125.0
2AE1962920A713A3E055000000000001,1996_Population,263.0
2AE196291E6613A3E055000000000001,1996_Population,570.0
2AE19629194013A3E055000000000001,1996_Population,301.0
2AE19629176013A3E055000000000001,1996_Population,361.0
2AE1962922D813A3E055000000000001,1996_Population,1396.0
2AE1962921B113A3E055000000000001,1996_Population,921.0
2AE196291E0D13A3E055000000000001,1996_Population,2651.0
2AE19629196C13A3E055000000000001,1996_Population,497.0
2AE19629230213A3E055000000000001,1996_Population,210.0
2AE19629228513A3E055000000000001,1996_Population,279.0
2AE1962918B313A3E055000000000001,1996_Population,1465.0
2AE1962921AE13A3E055000000000001,1996_Population,1133.0
2AE19629208413A3E055000000000001,1996_Population,294.0
2AE19629223913A3E055000000000001,1996_Population,676.0
2AE1962918EB13A3E055000000000001,1996_Population,345.0
2AE196291B8413A3E055000000000001,1996_Population,231.0
2AE19629172213A3E055000000000001,1996_Population,211.0
2AE196291DBE13A3E055000000000001,1996_Population,1002.0
2AE1962921F513A3E055000000000001,1996_Population,594.0
2AE1962921DD13A3E055000000000001,1996_Population,408.0
2AE19629206513A3E055000000000001,1996_Population,377.0
2AE1962916F613A3E055000000000001,1996_Population,3531.0
2AE196291C2F13A3E055000000000001,1996_Population,565.0
2AE1962917AA13A3E055000000000001,1996_Population,250.0
2AE1962923C013A3E055000000000001,1996_Population,101.0
2AE196291BDB13A3E055000000000001,1996_Population,130.0
2AE19629180213A3E055000000000001,1996_Population,3234.0
2AE1962917C813A3E055000000000001,1996_Population,416.0
2AE19629178813A3E055000000000001,1996_Population,401.0
2AE1962921EA13A3E055000000000001,1996_Population,617.0
2AE196291D1813A3E055000000000001,1996_Population,1808.0
2AE19629217A13A3E055000000000001,1996_Population,1695.0
2AE196291B2E13A3E055000000000001,1996_Population,1149.0
2AE19629179913A3E055000000000001,1996_Population,331.0
2AE19629231413A3E055000000000001,1996_Population,86.0
2AE19629214213A3E055000000000001,1996_Population,423.0
2AE196291CFB13A3E055000000000001,1996_Population,1273.0
2AE196291BF113A3E055000000000001,1996_Population,328.0
2AE1962922BE13A3E055000000000001,1996_Population,174.0
2AE196291DEE13A3E055000000000001,1996_Population,3497.0
2AE19629197713A3E055000000000001,1996_Population,181.0
2AE19629195D13A3E055000000000001,1996_Population,1282.0
2AE196291D0613A3E055000000000001,1996_Population,2571.0
2AE19629234F13A3E055000000000001,1996_Population,381.0
2AE19629190C13A3E055000000000001,1996_Population,214.0
2AE196291A3C13A3E055000000000001,1996_Population,503.0
2AE196291FB713A3E055000000000001,1996_Population,678.0
2AE19629198C13A3E055000000000001,1996_Population,308.0
2AE19629181B13A3E055000000000001,1996_Population,1356.0
2AE19629207813A3E055000000000001,1996_Population,825.0
2AE196291F5E13A3E055000000000001,1996_Population,1693.0
2AE196291D3E13A3E055000000000001,1996_Population,1881.0
2AE196291FF313A3E055000000000001,1996_Population,526.0
2AE19629215813A3E055000000000001,1996_Population,1125.0
2AE1962916A413A3E055000000000001,1996_Population,296.0
2AE196291E9F13A3E055000000000001,1996_Population,435.0
2AE196291EC913A3E055000000000001,1996_Population,382.0
2AE1962919A613A3E055000000000001,1996_Population,356.0
2AE196291EF513A3E055000000000001,1996_Population,260.0
2AE1962916C413A3E055000000000001,1996_Population,501.0
2AE19629181513A3E055000000000001,1996_Population,1116.0
2AE196291CCF13A3E055000000000001,1996_Population,7803.0
2AE196291BFF13A3E055000000000001,1996_Population,285.0
2AE196291D9D13A3E055000000000001,1996_Population,3443.0
2AE196291DF213A3E055000000000001,1996_Population,1833.0
2AE19629186413A3E055000000000001,1996_Population,444.0
2AE1962916B413A3E055000000000001,1996_Population,93.0
2AE19629236413A3E055000000000001,1996_Population,439.0
2AE196291D7013A3E055000000000001,1996_Population,2605.0
2AE19629223F13A3E055000000000001,1996_Population,131.0
2AE196291D4013A3E055000000000001,1996_Population,1473.0
2AE19629191213A3E055000000000001,1996_Population,1017.0
2AE19629229113A3E055000000000001,1996_Population,703.0
2AE196291A2A13A3E055000000000001,1996_Population,300.0
2AE1962916A813A3E055000000000001,1996_Population,2164.0
2AE1962921CE13A3E055000000000001,1996_Population,597.0
2AE19629236813A3E055000000000001,1996_Population,200.0
2AE1962920E013A3E055000000000001,1996_Population,477.0
2AE1962917C613A3E055000000000001,1996_Population,1042.0
2AE1962918D113A3E055000000000001,1996_Population,564.0
2AE19629228013A3E055000000000001,1996_Population,735.0
2AE196291EA113A3E055000000000001,1996_Population,330.0
2AE196291B6413A3E055000000000001,1996_Population,414.0
2AE19629211013A3E055000000000001,1996_Population,434.0
2AE196291CB613A3E055000000000001,1996_Population,1430.0
3576C5999B404152E0530100007F0280,1996_Population,
2AE19629178313A3E055000000000001,1996_Population,1417.0
2AE19629226913A3E055000000000001,1996_Population,555.0
2AE19629189A13A3E055000000000001,1996_Population,2529.0
2AE196291AA813A3E055000000000001,1996_Population,1794.0
2AE19629205113A3E055000000000001,1996_Population,782.0
2AE19629212F13A3E055000000000001,1996_Population,462.0
2AE196291A2613A3E055000000000001,1996_Population,375.0
2AE196291F4513A3E055000000000001,1996_Population,518.0
2AE196291B6A13A3E055000000000001,1996_Population,214.0
2AE19629220113A3E055000000000001,1996_Population,317.0
2AE19629224D13A3E055000000000001,1996_Population,316.0
2AE196291CEB13A3E055000000000001,1996_Population,1336.0
2AE196291B2313A3E055000000000001,1996_Population,364.0
2AE196291FE013A3E055000000000001,1996_Population,498.0
2AE1962920CC13A3E055000000000001,1996_Population,623.0
2AE1962916F213A3E055000000000001,1996_Population,273.0
2AE19629209A13A3E055000000000001,1996_Population,1234.0
2AE196291CC313A3E055000000000001,1996_Population,2666.0
2AE196291B9413A3E055000000000001,1996_Population,388.0
3576C599971F4152E0530100007F0280,1996_Population,
2AE19629190813A3E055000000000001,1996_Population,748.0
2AE1962921D413A3E055000000000001,1996_Population,277.0
2AE19629188D13A3E055000000000001,1996_Population,1147.0
2AE196291A8E13A3E055000000000001,1996_Population,566.0
2AE19629215413A3E055000000000001,1996_Population,568.0
2AE1962921F313A3E055000000000001,1996_Population,1111.0
2AE19629218D13A3E055000000000001,1996_Population,4150.0
2AE196291D0C13A3E055000000000001,1996_Population,4431.0
2AE19629209313A3E055000000000001,1996_Population,396.0
2AE1962916B313A3E055000000000001,1996_Population,303.0
2AE196291C9C13A3E055000000000001,1996_Population,424.0
2AE196291AF713A3E055000000000001,1996_Population,301.0
2AE19629170113A3E055000000000001,1996_Population,224.0
2AE19629213013A3E055000000000001,1996_Population,715.0
2AE1962922E713A3E055000000000001,1996_Population,892.0
2AE19629215A13A3E055000000000001,1996_Population,5777.0
2AE19629220413A3E055000000000001,1996_Population,525.0
2AE1962916EB13A3E055000000000001,1996_Population,140.0
2AE1962920F613A3E055000000000001,1996_Population,449.0
2AE19629177D13A3E055000000000001,1996_Population,182.0
2AE19629195813A3E055000000000001,1996_Population,652.0
2AE19629238913A3E055000000000001,1996_Population,356.0
2AE1962916A313A3E055000000000001,1996_Population,137.0
2AE1962917CF13A3E055000000000001,1996_Population,1765.0
2AE19629232913A3E055000000000001,1996_Population,
2AE19629226813A3E055000000000001,1996_Population,418.0
2AE196291E1513A3E055000000000001,1996_Population,5433.0
